,3P,3PA,3PPct,AST,BLK,Date,FG,FGA,FGPct,FT,FTA,FTPct,ORB,Opp,Opp3P,Opp3PA,Opp3PPct,OppAST,OppBLK,OppFG,OppFGA,OppFGPct,OppFT,OppFTA,OppFTPct,OppORB,OppPF,OppPts,OppSTL,OppTOV,OppTRB,PF,Result,STL,Season,TOV,TRB,Team,TmPts,loc,OppLC
110854,12.0,28.0,0.429,20.0,7.0,2019-12-31,35.0,68.0,0.515,6.0,9.0,0.667,12.0,Boston College,3.0,18.0,0.16699999999999998,8.0,4.0,21.0,62.0,0.33899999999999997,4.0,11.0,0.364,10.0,12.0,49.0,10.0,19.0,27.0,14.0,W,9.0,2020,14.0,42.0,duke,88.0,,boston-college
110855,6.0,14.0,0.429,23.0,5.0,2020-01-04,40.0,67.0,0.597,9.0,14.0,0.643,12.0,Miami (FL),2.0,12.0,0.16699999999999998,6.0,3.0,23.0,58.0,0.397,14.0,18.0,0.778,6.0,13.0,62.0,7.0,15.0,19.0,16.0,W,9.0,2020,14.0,38.0,duke,95.0,@,miami-fl
110856,6.0,12.0,0.5,13.0,7.0,2020-01-08,28.0,54.0,0.519,11.0,21.0,0.524,7.0,Georgia Tech,5.0,16.0,0.313,13.0,7.0,23.0,64.0,0.359,13.0,15.0,0.867,13.0,18.0,64.0,8.0,15.0,35.0,17.0,W,8.0,2020,13.0,27.0,duke,73.0,@,georgia-tech
110857,11.0,23.0,0.478,20.0,8.0,2020-01-11,33.0,62.0,0.532,13.0,25.0,0.52,13.0,Wake Forest,4.0,13.0,0.308,8.0,0.0,23.0,55.0,0.418,9.0,16.0,0.563,7.0,18.0,59.0,6.0,16.0,28.0,16.0,W,11.0,2020,9.0,34.0,duke,90.0,,wake-forest
110858,8.0,20.0,0.4,13.0,2.0,2020-01-14,27.0,54.0,0.5,10.0,20.0,0.5,4.0,Clemson,8.0,19.0,0.42100000000000004,18.0,4.0,30.0,53.0,0.5660000000000001,11.0,22.0,0.5,6.0,16.0,79.0,9.0,15.0,31.0,20.0,L,10.0,2020,15.0,27.0,duke,72.0,@,clemson
110859,6.0,25.0,0.24,11.0,6.0,2020-01-18,23.0,62.0,0.371,21.0,29.0,0.7240000000000001,11.0,Louisville,7.0,14.0,0.5,16.0,6.0,29.0,60.0,0.483,14.0,17.0,0.8240000000000001,7.0,23.0,79.0,13.0,17.0,34.0,18.0,L,13.0,2020,16.0,33.0,duke,73.0,,louisville
110860,11.0,25.0,0.44,18.0,7.0,2020-01-21,34.0,64.0,0.531,10.0,13.0,0.769,9.0,Miami (FL),4.0,18.0,0.222,6.0,1.0,18.0,60.0,0.3,19.0,22.0,0.8640000000000001,11.0,10.0,59.0,7.0,13.0,33.0,20.0,W,5.0,2020,10.0,37.0,duke,89.0,,miami-fl
110861,9.0,26.0,0.34600000000000003,19.0,5.0,2020-01-28,30.0,62.0,0.484,10.0,15.0,0.667,13.0,Pitt,4.0,12.0,0.33299999999999996,12.0,1.0,25.0,57.0,0.439,13.0,16.0,0.813,8.0,15.0,67.0,4.0,9.0,29.0,16.0,W,3.0,2020,8.0,35.0,duke,79.0,,pittsburgh
110862,6.0,17.0,0.353,19.0,5.0,2020-02-01,31.0,54.0,0.574,29.0,33.0,0.879,10.0,Syracuse,6.0,26.0,0.231,13.0,4.0,27.0,70.0,0.386,28.0,37.0,0.757,15.0,25.0,88.0,8.0,10.0,28.0,29.0,W,6.0,2020,18.0,36.0,duke,97.0,@,syracuse
110863,1.0,15.0,0.067,10.0,2.0,2020-02-04,23.0,61.0,0.377,16.0,20.0,0.8,11.0,Boston College,2.0,18.0,0.111,7.0,3.0,22.0,59.0,0.373,9.0,12.0,0.75,11.0,17.0,55.0,5.0,17.0,40.0,15.0,W,6.0,2020,10.0,38.0,duke,63.0,@,boston-college
110864,4.0,18.0,0.222,15.0,2.0,2020-02-08,34.0,80.0,0.425,26.0,34.0,0.765,13.0,UNC,3.0,12.0,0.25,23.0,5.0,36.0,69.0,0.522,21.0,38.0,0.5529999999999999,11.0,27.0,96.0,8.0,18.0,45.0,27.0,W (1 OT),12.0,2020,11.0,40.0,duke,98.0,@,north-carolina
110865,7.0,17.0,0.41200000000000003,13.0,5.0,2020-02-10,23.0,51.0,0.451,17.0,22.0,0.773,9.0,Florida State,3.0,18.0,0.16699999999999998,7.0,7.0,25.0,66.0,0.379,12.0,20.0,0.6,15.0,18.0,65.0,16.0,12.0,32.0,17.0,W,6.0,2020,21.0,36.0,duke,70.0,,florida-state
110866,10.0,22.0,0.455,19.0,6.0,2020-02-15,39.0,69.0,0.565,6.0,7.0,0.857,5.0,Notre Dame,5.0,21.0,0.23800000000000002,14.0,2.0,23.0,63.0,0.365,9.0,12.0,0.75,7.0,11.0,60.0,5.0,14.0,28.0,15.0,W,11.0,2020,9.0,37.0,duke,94.0,,notre-dame
110867,4.0,17.0,0.235,6.0,5.0,2020-02-19,26.0,69.0,0.377,10.0,22.0,0.455,15.0,NC State,8.0,13.0,0.615,10.0,3.0,32.0,71.0,0.451,16.0,21.0,0.762,11.0,20.0,88.0,7.0,9.0,43.0,19.0,L,4.0,2020,13.0,41.0,duke,66.0,@,north-carolina-state
110868,11.0,26.0,0.423,14.0,9.0,2020-02-22,27.0,62.0,0.435,23.0,31.0,0.742,11.0,Virginia Tech,8.0,24.0,0.33299999999999996,13.0,3.0,25.0,67.0,0.373,6.0,7.0,0.857,5.0,21.0,64.0,5.0,8.0,30.0,13.0,W,4.0,2020,9.0,44.0,duke,88.0,,virginia-tech
110869,6.0,23.0,0.261,15.0,6.0,2020-02-25,32.0,75.0,0.4270000000000001,31.0,34.0,0.912,9.0,Wake Forest,6.0,11.0,0.545,14.0,4.0,35.0,68.0,0.515,37.0,50.0,0.74,8.0,25.0,113.0,9.0,12.0,36.0,34.0,L (2 OT),7.0,2020,16.0,36.0,duke,101.0,@,wake-forest
110870,4.0,17.0,0.235,4.0,7.0,2020-02-29,18.0,59.0,0.305,10.0,15.0,0.667,10.0,Virginia,3.0,10.0,0.3,9.0,13.0,21.0,50.0,0.42,7.0,10.0,0.7,5.0,16.0,52.0,6.0,14.0,31.0,18.0,L,8.0,2020,8.0,30.0,duke,50.0,@,virginia
110871,5.0,15.0,0.33299999999999996,14.0,6.0,2020-03-02,30.0,63.0,0.47600000000000003,23.0,27.0,0.852,13.0,NC State,5.0,21.0,0.23800000000000002,14.0,3.0,26.0,60.0,0.433,12.0,19.0,0.632,7.0,20.0,69.0,7.0,11.0,24.0,18.0,W,8.0,2020,12.0,42.0,duke,88.0,,north-carolina-state
110872,10.0,21.0,0.47600000000000003,19.0,8.0,2020-03-07,25.0,53.0,0.47200000000000003,29.0,33.0,0.879,10.0,UNC,4.0,12.0,0.33299999999999996,7.0,1.0,29.0,71.0,0.408,14.0,20.0,0.7,17.0,22.0,76.0,4.0,9.0,36.0,15.0,W,6.0,2020,12.0,35.0,duke,89.0,,north-carolina
110874,6.0,21.0,0.28600000000000003,11.0,0.0,2019-11-09,23.0,55.0,0.418,15.0,19.0,0.789,3.0,Nevada,7.0,30.0,0.233,13.0,5.0,24.0,56.0,0.429,17.0,22.0,0.773,6.0,21.0,72.0,7.0,11.0,34.0,22.0,L,5.0,2020,10.0,26.0,loyola-marymount,67.0,@,nevada
110875,4.0,20.0,0.2,15.0,3.0,2019-11-16,27.0,56.0,0.48200000000000004,6.0,13.0,0.462,9.0,Colorado State,8.0,24.0,0.33299999999999996,14.0,1.0,21.0,49.0,0.429,24.0,32.0,0.75,8.0,18.0,74.0,7.0,13.0,30.0,26.0,L,6.0,2020,16.0,27.0,loyola-marymount,64.0,,colorado-state
110876,9.0,18.0,0.5,17.0,1.0,2019-11-21,30.0,48.0,0.625,9.0,15.0,0.6,5.0,Air Force,6.0,22.0,0.273,14.0,0.0,19.0,46.0,0.413,20.0,27.0,0.741,6.0,14.0,64.0,1.0,11.0,18.0,22.0,W,2.0,2020,8.0,25.0,loyola-marymount,78.0,N,air-force
110877,3.0,14.0,0.214,9.0,0.0,2019-11-22,21.0,47.0,0.447,15.0,26.0,0.5770000000000001,8.0,Indiana State,14.0,25.0,0.56,16.0,3.0,22.0,42.0,0.524,14.0,21.0,0.667,7.0,23.0,72.0,7.0,9.0,25.0,24.0,L,4.0,2020,10.0,24.0,loyola-marymount,60.0,N,indiana-state
110878,5.0,15.0,0.33299999999999996,8.0,3.0,2019-11-24,20.0,48.0,0.41700000000000004,5.0,10.0,0.5,8.0,Duquesne,12.0,29.0,0.414,13.0,9.0,26.0,57.0,0.456,7.0,8.0,0.875,9.0,13.0,71.0,9.0,9.0,31.0,16.0,L,4.0,2020,15.0,28.0,loyola-marymount,50.0,N,duquesne
110879,4.0,14.0,0.28600000000000003,10.0,2.0,2019-12-01,25.0,50.0,0.5,7.0,9.0,0.778,8.0,Southern Utah,6.0,26.0,0.231,7.0,1.0,16.0,47.0,0.34,13.0,18.0,0.722,12.0,17.0,51.0,1.0,18.0,27.0,17.0,W,4.0,2020,11.0,22.0,loyola-marymount,61.0,,southern-utah
110880,3.0,9.0,0.33299999999999996,7.0,4.0,2019-12-04,27.0,52.0,0.519,7.0,17.0,0.41200000000000003,7.0,Colorado,7.0,21.0,0.33299999999999996,9.0,9.0,22.0,53.0,0.415,25.0,33.0,0.758,12.0,16.0,76.0,5.0,18.0,35.0,29.0,L,13.0,2020,18.0,28.0,loyola-marymount,64.0,@,colorado
110881,13.0,25.0,0.52,25.0,4.0,2019-12-07,30.0,47.0,0.638,10.0,20.0,0.5,2.0,Grambling,3.0,17.0,0.17600000000000002,12.0,3.0,22.0,54.0,0.40700000000000003,20.0,27.0,0.741,6.0,22.0,67.0,7.0,14.0,22.0,23.0,W,8.0,2020,17.0,29.0,loyola-marymount,83.0,,grambling
110882,7.0,19.0,0.368,14.0,1.0,2019-12-13,25.0,54.0,0.46299999999999997,22.0,29.0,0.759,9.0,Prairie View,6.0,16.0,0.375,13.0,3.0,26.0,55.0,0.473,18.0,25.0,0.72,9.0,26.0,76.0,12.0,17.0,27.0,20.0,W,6.0,2020,16.0,28.0,loyola-marymount,79.0,,prairie-view
110883,9.0,18.0,0.5,15.0,0.0,2019-12-16,24.0,42.0,0.5710000000000001,8.0,14.0,0.5710000000000001,3.0,UC-Davis,10.0,24.0,0.41700000000000004,15.0,2.0,22.0,48.0,0.45799999999999996,13.0,17.0,0.765,4.0,16.0,67.0,12.0,14.0,22.0,16.0,L,7.0,2020,17.0,25.0,loyola-marymount,65.0,@,uc-davis
110884,1.0,10.0,0.1,11.0,5.0,2019-12-19,25.0,64.0,0.391,15.0,22.0,0.682,14.0,Portland State,7.0,21.0,0.33299999999999996,19.0,7.0,27.0,54.0,0.5,15.0,26.0,0.5770000000000001,12.0,19.0,76.0,4.0,10.0,38.0,20.0,L,8.0,2020,9.0,34.0,loyola-marymount,66.0,,portland-state
110885,1.0,11.0,0.091,5.0,2.0,2019-12-22,19.0,55.0,0.345,14.0,20.0,0.7,9.0,Cal State Fullerton,5.0,20.0,0.25,13.0,8.0,15.0,44.0,0.341,11.0,19.0,0.579,8.0,17.0,46.0,5.0,17.0,30.0,17.0,W,10.0,2020,11.0,28.0,loyola-marymount,53.0,,cal-state-fullerton
110886,9.0,26.0,0.34600000000000003,11.0,1.0,2019-12-28,21.0,47.0,0.447,20.0,25.0,0.8,6.0,Morgan State,8.0,19.0,0.42100000000000004,11.0,2.0,26.0,54.0,0.48100000000000004,14.0,18.0,0.778,4.0,19.0,74.0,4.0,8.0,21.0,21.0,L,3.0,2020,11.0,28.0,loyola-marymount,71.0,,morgan-state
110887,3.0,22.0,0.136,11.0,2.0,2020-01-02,23.0,57.0,0.40399999999999997,15.0,19.0,0.789,7.0,San Diego,8.0,28.0,0.28600000000000003,15.0,4.0,22.0,53.0,0.415,6.0,6.0,1.0,8.0,17.0,58.0,1.0,11.0,27.0,14.0,W,3.0,2020,3.0,28.0,loyola-marymount,64.0,,san-diego
110888,2.0,15.0,0.133,2.0,0.0,2020-01-04,16.0,47.0,0.34,4.0,13.0,0.308,9.0,BYU,8.0,24.0,0.33299999999999996,15.0,2.0,23.0,54.0,0.426,9.0,11.0,0.818,9.0,15.0,63.0,12.0,15.0,32.0,14.0,L,10.0,2020,19.0,30.0,loyola-marymount,38.0,@,brigham-young
110889,7.0,26.0,0.26899999999999996,14.0,3.0,2020-01-11,22.0,57.0,0.386,11.0,17.0,0.647,4.0,Gonzaga,8.0,22.0,0.364,20.0,3.0,31.0,59.0,0.525,17.0,27.0,0.63,9.0,14.0,87.0,3.0,9.0,39.0,23.0,L,5.0,2020,11.0,23.0,loyola-marymount,62.0,,gonzaga
110890,6.0,22.0,0.273,14.0,3.0,2020-01-16,25.0,61.0,0.41,11.0,15.0,0.733,11.0,Pepperdine,11.0,23.0,0.478,13.0,3.0,22.0,47.0,0.46799999999999997,20.0,24.0,0.833,5.0,17.0,75.0,6.0,17.0,31.0,22.0,L,7.0,2020,11.0,28.0,loyola-marymount,67.0,@,pepperdine
110891,5.0,23.0,0.217,8.0,1.0,2020-01-18,21.0,54.0,0.389,6.0,8.0,0.75,10.0,San Francisco,9.0,29.0,0.31,15.0,4.0,21.0,44.0,0.47700000000000004,10.0,15.0,0.667,6.0,16.0,61.0,3.0,11.0,28.0,16.0,L,7.0,2020,9.0,31.0,loyola-marymount,53.0,@,san-francisco
110892,11.0,29.0,0.379,22.0,1.0,2020-01-23,27.0,52.0,0.519,12.0,16.0,0.75,8.0,Portland,11.0,37.0,0.297,13.0,2.0,20.0,59.0,0.33899999999999997,14.0,18.0,0.778,4.0,16.0,65.0,10.0,6.0,22.0,17.0,W,3.0,2020,17.0,40.0,loyola-marymount,77.0,,portland
110893,6.0,20.0,0.3,8.0,0.0,2020-01-25,22.0,48.0,0.45799999999999996,12.0,17.0,0.706,5.0,Saint Mary's,8.0,20.0,0.4,13.0,2.0,25.0,44.0,0.568,15.0,21.0,0.7140000000000001,6.0,19.0,73.0,9.0,12.0,27.0,19.0,L,6.0,2020,12.0,18.0,loyola-marymount,62.0,,saint-marys-ca
110894,6.0,16.0,0.375,7.0,3.0,2020-01-30,20.0,43.0,0.465,4.0,9.0,0.444,3.0,Pacific,8.0,18.0,0.444,14.0,1.0,23.0,48.0,0.479,8.0,11.0,0.727,8.0,12.0,62.0,3.0,11.0,26.0,14.0,L,5.0,2020,10.0,20.0,loyola-marymount,50.0,@,pacific
110895,3.0,14.0,0.214,16.0,0.0,2020-02-01,25.0,48.0,0.521,14.0,19.0,0.737,5.0,Pepperdine,5.0,20.0,0.25,14.0,2.0,23.0,53.0,0.434,17.0,25.0,0.68,7.0,18.0,68.0,8.0,10.0,24.0,21.0,L (1 OT),6.0,2020,18.0,32.0,loyola-marymount,67.0,,pepperdine
110896,6.0,16.0,0.375,15.0,1.0,2020-02-06,27.0,55.0,0.491,7.0,12.0,0.583,7.0,Gonzaga,7.0,20.0,0.35,13.0,1.0,30.0,50.0,0.6,18.0,25.0,0.72,4.0,16.0,85.0,13.0,12.0,25.0,18.0,L,9.0,2020,16.0,28.0,loyola-marymount,67.0,@,gonzaga
110897,2.0,10.0,0.2,6.0,3.0,2020-02-13,23.0,45.0,0.511,6.0,10.0,0.6,3.0,BYU,18.0,40.0,0.45,18.0,5.0,25.0,60.0,0.41700000000000004,9.0,14.0,0.643,9.0,12.0,77.0,8.0,8.0,29.0,19.0,L,5.0,2020,17.0,30.0,loyola-marymount,54.0,,brigham-young
110898,5.0,17.0,0.294,12.0,1.0,2020-02-15,24.0,52.0,0.462,12.0,15.0,0.8,4.0,Santa Clara,5.0,19.0,0.263,17.0,5.0,21.0,45.0,0.467,12.0,14.0,0.857,4.0,20.0,59.0,4.0,15.0,26.0,18.0,W,7.0,2020,10.0,23.0,loyola-marymount,65.0,@,santa-clara
110899,2.0,10.0,0.2,6.0,3.0,2020-02-20,18.0,47.0,0.38299999999999995,13.0,19.0,0.684,5.0,Saint Mary's,7.0,29.0,0.24100000000000002,10.0,2.0,17.0,50.0,0.34,16.0,16.0,1.0,7.0,18.0,57.0,3.0,7.0,31.0,15.0,L,2.0,2020,7.0,28.0,loyola-marymount,51.0,@,saint-marys-ca
110900,4.0,10.0,0.4,11.0,1.0,2020-02-22,19.0,37.0,0.514,24.0,30.0,0.8,6.0,Portland,5.0,23.0,0.217,16.0,3.0,22.0,57.0,0.386,9.0,17.0,0.529,7.0,24.0,58.0,10.0,9.0,20.0,19.0,W,3.0,2020,20.0,37.0,loyola-marymount,66.0,@,portland
110901,8.0,25.0,0.32,9.0,4.0,2020-02-27,16.0,46.0,0.348,13.0,18.0,0.722,10.0,Pacific,2.0,12.0,0.16699999999999998,12.0,5.0,25.0,52.0,0.48100000000000004,8.0,13.0,0.615,8.0,19.0,60.0,7.0,10.0,29.0,10.0,L,3.0,2020,14.0,28.0,loyola-marymount,53.0,,pacific
110902,4.0,18.0,0.222,15.0,2.0,2020-02-29,26.0,48.0,0.542,11.0,16.0,0.688,6.0,San Francisco,9.0,28.0,0.321,12.0,0.0,24.0,57.0,0.42100000000000004,12.0,18.0,0.667,11.0,16.0,69.0,9.0,10.0,29.0,17.0,L,7.0,2020,13.0,26.0,loyola-marymount,67.0,,san-francisco
110903,3.0,17.0,0.17600000000000002,10.0,7.0,2020-03-05,22.0,44.0,0.5,28.0,32.0,0.875,9.0,San Diego,6.0,19.0,0.316,7.0,2.0,17.0,52.0,0.327,21.0,22.0,0.955,8.0,26.0,61.0,10.0,9.0,19.0,22.0,W,4.0,2020,15.0,35.0,loyola-marymount,75.0,N,san-diego
110904,4.0,12.0,0.33299999999999996,7.0,0.0,2020-03-06,18.0,47.0,0.38299999999999995,13.0,16.0,0.813,4.0,San Francisco,7.0,25.0,0.28,14.0,5.0,30.0,58.0,0.517,15.0,21.0,0.7140000000000001,11.0,17.0,82.0,10.0,7.0,37.0,17.0,L,5.0,2020,13.0,23.0,loyola-marymount,53.0,N,san-francisco
110905,4.0,25.0,0.16,14.0,4.0,2019-11-06,20.0,49.0,0.408,4.0,6.0,0.667,9.0,Syracuse,5.0,29.0,0.172,7.0,3.0,13.0,55.0,0.23600000000000002,3.0,7.0,0.429,5.0,12.0,34.0,5.0,8.0,24.0,7.0,W,4.0,2020,15.0,44.0,virginia,48.0,@,syracuse
110906,4.0,25.0,0.16,11.0,6.0,2019-11-10,26.0,68.0,0.382,9.0,14.0,0.643,13.0,James Madison,8.0,31.0,0.258,6.0,1.0,12.0,53.0,0.226,2.0,6.0,0.33299999999999996,6.0,11.0,34.0,3.0,19.0,35.0,10.0,W,8.0,2020,10.0,47.0,virginia,65.0,,james-madison
110907,5.0,14.0,0.35700000000000004,10.0,9.0,2019-11-16,24.0,59.0,0.40700000000000003,7.0,14.0,0.5,11.0,Columbia,6.0,21.0,0.28600000000000003,7.0,4.0,16.0,56.0,0.28600000000000003,4.0,6.0,0.667,10.0,13.0,42.0,4.0,13.0,32.0,9.0,W,8.0,2020,9.0,37.0,virginia,60.0,,columbia
110908,8.0,23.0,0.348,11.0,3.0,2019-11-19,23.0,49.0,0.469,7.0,11.0,0.636,5.0,Vermont,12.0,34.0,0.353,12.0,1.0,20.0,52.0,0.385,3.0,3.0,1.0,7.0,16.0,55.0,5.0,13.0,29.0,12.0,W,4.0,2020,9.0,30.0,virginia,61.0,,vermont
110909,2.0,14.0,0.14300000000000002,9.0,1.0,2019-11-23,22.0,52.0,0.423,12.0,14.0,0.857,9.0,UMass,5.0,26.0,0.192,4.0,0.0,15.0,50.0,0.3,11.0,13.0,0.846,4.0,14.0,46.0,5.0,11.0,25.0,14.0,W,7.0,2020,10.0,39.0,virginia,58.0,N,massachusetts
110910,5.0,16.0,0.313,6.0,5.0,2019-11-24,18.0,49.0,0.3670000000000001,7.0,7.0,1.0,7.0,Arizona State,5.0,19.0,0.263,7.0,2.0,17.0,42.0,0.405,6.0,10.0,0.6,3.0,13.0,45.0,8.0,13.0,21.0,13.0,W,4.0,2020,13.0,27.0,virginia,48.0,N,arizona-state
110911,6.0,18.0,0.33299999999999996,7.0,3.0,2019-11-27,17.0,44.0,0.386,6.0,7.0,0.857,2.0,Maine,5.0,26.0,0.192,7.0,2.0,8.0,43.0,0.18600000000000005,5.0,5.0,1.0,8.0,13.0,26.0,5.0,18.0,24.0,10.0,W,9.0,2020,11.0,24.0,virginia,46.0,,maine
110912,4.0,24.0,0.16699999999999998,8.0,4.0,2019-12-04,16.0,43.0,0.3720000000000001,4.0,8.0,0.5,4.0,Purdue,13.0,25.0,0.52,13.0,1.0,24.0,53.0,0.45299999999999996,8.0,12.0,0.667,9.0,10.0,69.0,12.0,7.0,30.0,14.0,L,3.0,2020,15.0,25.0,virginia,40.0,@,purdue
110913,6.0,17.0,0.353,9.0,3.0,2019-12-08,16.0,49.0,0.327,18.0,25.0,0.72,9.0,UNC,1.0,14.0,0.071,6.0,3.0,17.0,46.0,0.37,12.0,22.0,0.545,7.0,14.0,47.0,6.0,12.0,31.0,18.0,W,8.0,2020,12.0,30.0,virginia,56.0,,north-carolina
110914,5.0,16.0,0.313,11.0,4.0,2019-12-18,21.0,52.0,0.40399999999999997,9.0,12.0,0.75,8.0,Stony Brook,5.0,21.0,0.23800000000000002,5.0,7.0,17.0,45.0,0.37799999999999995,5.0,8.0,0.625,8.0,9.0,44.0,8.0,14.0,29.0,8.0,W,4.0,2020,10.0,26.0,virginia,56.0,,stony-brook
110915,6.0,18.0,0.33299999999999996,13.0,4.0,2019-12-22,18.0,41.0,0.439,17.0,22.0,0.773,7.0,South Carolina,6.0,17.0,0.353,10.0,2.0,27.0,49.0,0.551,10.0,14.0,0.7140000000000001,6.0,20.0,70.0,14.0,12.0,23.0,16.0,L,6.0,2020,19.0,25.0,virginia,59.0,,south-carolina
110916,8.0,19.0,0.42100000000000004,18.0,7.0,2019-12-29,25.0,47.0,0.532,7.0,10.0,0.7,5.0,Navy,7.0,20.0,0.35,10.0,0.0,19.0,49.0,0.38799999999999996,11.0,14.0,0.7859999999999999,6.0,12.0,56.0,6.0,7.0,23.0,14.0,W,4.0,2020,8.0,25.0,virginia,65.0,,navy
110917,7.0,21.0,0.33299999999999996,14.0,2.0,2020-01-04,25.0,54.0,0.46299999999999997,8.0,10.0,0.8,6.0,Virginia Tech,4.0,25.0,0.16,6.0,0.0,13.0,48.0,0.271,9.0,11.0,0.818,3.0,12.0,39.0,7.0,11.0,22.0,11.0,W,6.0,2020,9.0,36.0,virginia,65.0,,virginia-tech
110918,3.0,16.0,0.188,10.0,3.0,2020-01-07,17.0,52.0,0.327,16.0,20.0,0.8,8.0,Boston College,4.0,17.0,0.235,7.0,3.0,21.0,47.0,0.447,14.0,23.0,0.609,4.0,17.0,60.0,8.0,10.0,25.0,18.0,L,7.0,2020,10.0,30.0,virginia,53.0,@,boston-college
110919,7.0,31.0,0.226,15.0,3.0,2020-01-11,21.0,67.0,0.313,6.0,11.0,0.545,14.0,Syracuse,12.0,29.0,0.414,11.0,2.0,20.0,60.0,0.33299999999999996,11.0,15.0,0.733,11.0,17.0,63.0,7.0,12.0,39.0,18.0,L (1 OT),6.0,2020,15.0,44.0,virginia,55.0,,syracuse
110920,3.0,15.0,0.2,10.0,2.0,2020-01-15,21.0,46.0,0.457,5.0,8.0,0.625,3.0,Florida State,8.0,22.0,0.364,11.0,5.0,20.0,54.0,0.37,6.0,8.0,0.75,10.0,10.0,54.0,10.0,16.0,28.0,12.0,L,6.0,2020,18.0,23.0,virginia,50.0,@,florida-state
110921,5.0,16.0,0.313,17.0,9.0,2020-01-18,25.0,53.0,0.47200000000000003,8.0,16.0,0.5,10.0,Georgia Tech,5.0,14.0,0.35700000000000004,16.0,1.0,25.0,50.0,0.5,3.0,9.0,0.33299999999999996,7.0,19.0,58.0,9.0,18.0,30.0,13.0,W,8.0,2020,11.0,26.0,virginia,63.0,@,georgia-tech
110922,3.0,12.0,0.25,8.0,6.0,2020-01-20,18.0,50.0,0.36,12.0,15.0,0.8,9.0,NC State,5.0,16.0,0.313,9.0,2.0,20.0,51.0,0.392,8.0,14.0,0.5710000000000001,4.0,17.0,53.0,7.0,5.0,23.0,17.0,L,3.0,2020,9.0,38.0,virginia,51.0,,north-carolina-state
110923,8.0,30.0,0.267,12.0,3.0,2020-01-26,23.0,63.0,0.365,11.0,19.0,0.579,16.0,Wake Forest,8.0,19.0,0.42100000000000004,8.0,2.0,17.0,54.0,0.315,21.0,24.0,0.875,13.0,17.0,63.0,8.0,15.0,39.0,19.0,W (1 OT),8.0,2020,13.0,40.0,virginia,65.0,@,wake-forest
110924,5.0,12.0,0.41700000000000004,11.0,4.0,2020-01-28,18.0,41.0,0.439,20.0,23.0,0.87,4.0,Florida State,7.0,20.0,0.35,9.0,5.0,21.0,54.0,0.389,7.0,11.0,0.636,5.0,20.0,56.0,9.0,7.0,22.0,15.0,W,1.0,2020,16.0,33.0,virginia,61.0,,florida-state
110925,7.0,20.0,0.35,13.0,7.0,2020-02-05,17.0,46.0,0.37,10.0,17.0,0.588,5.0,Clemson,6.0,28.0,0.214,8.0,2.0,17.0,52.0,0.327,4.0,7.0,0.5710000000000001,5.0,16.0,44.0,5.0,9.0,29.0,11.0,W,5.0,2020,8.0,34.0,virginia,51.0,,clemson
110926,11.0,22.0,0.5,14.0,5.0,2020-02-08,26.0,49.0,0.531,10.0,14.0,0.7140000000000001,3.0,Louisville,9.0,22.0,0.409,9.0,1.0,25.0,49.0,0.51,21.0,24.0,0.875,7.0,11.0,80.0,3.0,5.0,29.0,20.0,L,3.0,2020,7.0,19.0,virginia,73.0,@,louisville
110927,5.0,20.0,0.25,8.0,5.0,2020-02-11,19.0,51.0,0.373,7.0,11.0,0.636,4.0,Notre Dame,6.0,26.0,0.231,11.0,3.0,20.0,61.0,0.32799999999999996,3.0,7.0,0.429,4.0,14.0,49.0,8.0,6.0,29.0,12.0,W (1 OT),5.0,2020,13.0,36.0,virginia,50.0,,notre-dame
110928,9.0,21.0,0.429,14.0,4.0,2020-02-15,24.0,54.0,0.444,7.0,8.0,0.875,5.0,UNC,3.0,10.0,0.3,14.0,4.0,25.0,50.0,0.5,9.0,14.0,0.643,6.0,11.0,62.0,6.0,13.0,29.0,15.0,W,8.0,2020,11.0,23.0,virginia,64.0,@,north-carolina
110929,10.0,17.0,0.588,17.0,9.0,2020-02-19,26.0,45.0,0.578,16.0,22.0,0.727,4.0,Boston College,8.0,22.0,0.364,10.0,1.0,28.0,61.0,0.45899999999999996,1.0,2.0,0.5,10.0,14.0,65.0,3.0,8.0,26.0,11.0,W,4.0,2020,8.0,26.0,virginia,78.0,,boston-college
110930,6.0,18.0,0.33299999999999996,11.0,6.0,2020-02-22,21.0,48.0,0.43799999999999994,11.0,13.0,0.846,4.0,Pitt,3.0,15.0,0.2,14.0,5.0,22.0,57.0,0.386,9.0,14.0,0.643,10.0,13.0,56.0,8.0,10.0,28.0,14.0,W,2.0,2020,13.0,32.0,virginia,59.0,@,pittsburgh
110931,6.0,21.0,0.28600000000000003,14.0,5.0,2020-02-26,21.0,49.0,0.429,8.0,10.0,0.8,5.0,Virginia Tech,9.0,27.0,0.33299999999999996,10.0,5.0,19.0,51.0,0.373,6.0,7.0,0.857,3.0,10.0,53.0,4.0,7.0,22.0,12.0,W,2.0,2020,11.0,32.0,virginia,56.0,@,virginia-tech
110932,3.0,10.0,0.3,9.0,13.0,2020-02-29,21.0,50.0,0.42,7.0,10.0,0.7,5.0,Duke,4.0,17.0,0.235,4.0,7.0,18.0,59.0,0.305,10.0,15.0,0.667,10.0,18.0,50.0,8.0,8.0,30.0,16.0,W,6.0,2020,14.0,31.0,virginia,52.0,,duke
